Company,Global_Head,Continent,Country,City,Factory_ID,Factory_Name,Production_Line_ID,Production_Line_Name,Timestamp,Date,Hour_of_Day,Shift,Product_SKU,Rated_Speed_Units_per_Min,Planned_Runtime_Minutes,Downtime_Minutes,Downtime_Reason,Actual_Runtime_Minutes,Planned_Target_Units,Actual_Units_Produced,Rejected_Units,Good_Units,Defect_Rate_Percent,Quality_Score_Percent,Production_Attainment_Percent,Availability_Percent,Performance_Percent,OEE_Percent,Raw_Material_Consumed_Kg,Energy_Consumed_kWh,Operator_Count
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 03:00:00,2026-07-01,3,Night,Charcoal Bar Soap,1.35,60.0,17.1,Quality Hold,42.9,81,53,6,47,10.77,88.68,65.43,71.5,91.51,58.02,5.64,25.27,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 04:00:00,2026-07-01,4,Night,Lemon Bar Soap,1.18,60.0,40.2,Machine Breakdown,19.8,71,19,1,18,2.74,94.74,26.76,33.0,81.32,25.42,1.64,7.69,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 04:00:00,2026-07-01,4,Night,Neem Bar Soap,1.51,60.0,0.9,No Downtime,59.1,91,92,3,89,3.0,96.74,101.1,98.5,103.09,98.23,8.6,27.02,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 04:00:00,2026-07-01,4,Night,Charcoal Bar Soap,1.35,60.0,22.3,Staff Shortage,37.7,81,42,2,40,4.72,95.24,51.85,62.83,82.52,49.38,4.11,23.93,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 05:00:00,2026-07-01,5,Night,Lemon Bar Soap,1.18,60.0,23.5,Material Shortage,36.5,71,35,1,34,2.98,97.14,49.3,60.83,81.26,48.02,3.19,13.78,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 05:00:00,2026-07-01,5,Night,Neem Bar Soap,1.51,60.0,18.3,Machine Breakdown,41.7,91,51,3,48,5.27,94.12,56.04,69.5,80.99,52.98,5.4,22.48,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 05:00:00,2026-07-01,5,Night,Charcoal Bar Soap,1.35,60.0,39.1,Machine Breakdown,20.9,81,27,1,26,3.34,96.3,33.33,34.83,95.69,32.1,2.66,12.45,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 06:00:00,2026-07-01,6,Morning,Lemon Bar Soap,1.18,60.0,3.0,No Downtime,57.0,71,67,4,63,6.03,94.03,94.37,95.0,99.61,88.98,6.52,23.79,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 06:00:00,2026-07-01,6,Morning,Neem Bar Soap,1.51,60.0,15.2,Quality Hold,44.8,91,56,3,53,5.39,94.64,61.54,74.67,82.78,58.5,5.6,24.54,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 06:00:00,2026-07-01,6,Morning,Charcoal Bar Soap,1.35,60.0,0.3,No Downtime,59.7,81,67,3,64,3.84,95.52,82.72,99.5,83.13,79.01,6.25,38.67,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 07:00:00,2026-07-01,7,Morning,Lemon Bar Soap,1.18,60.0,6.8,Changeover/Setup,53.2,71,54,2,52,2.94,96.3,76.06,88.67,86.02,73.45,4.62,21.47,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 07:00:00,2026-07-01,7,Morning,Neem Bar Soap,1.51,60.0,15.7,Changeover/Setup,44.3,91,62,2,60,3.48,96.77,68.13,73.83,92.69,66.22,5.67,21.9,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 07:00:00,2026-07-01,7,Morning,Charcoal Bar Soap,1.35,60.0,5.6,Changeover/Setup,54.4,81,64,1,63,2.07,98.44,79.01,90.67,87.15,77.79,6.29,35.57,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 08:00:00,2026-07-01,8,Morning,Lemon Bar Soap,1.18,60.0,2.4,No Downtime,57.6,71,66,0,66,0.68,100.0,92.96,96.0,97.1,93.22,7.16,24.15,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 08:00:00,2026-07-01,8,Morning,Neem Bar Soap,1.51,60.0,13.7,Changeover/Setup,46.3,91,70,1,69,1.68,98.57,76.92,77.17,100.12,76.16,7.55,21.93,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 08:00:00,2026-07-01,8,Morning,Charcoal Bar Soap,1.35,60.0,2.3,No Downtime,57.7,81,76,1,75,1.46,98.68,93.83,96.17,97.57,92.59,6.91,33.95,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 09:00:00,2026-07-01,9,Morning,Lemon Bar Soap,1.18,60.0,21.8,Power Outage,38.2,71,38,2,36,5.29,94.74,53.52,63.67,84.3,50.85,3.74,15.28,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 09:00:00,2026-07-01,9,Morning,Neem Bar Soap,1.51,60.0,3.8,No Downtime,56.2,91,78,1,77,1.34,98.72,85.71,93.67,91.91,84.99,7.53,30.82,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 09:00:00,2026-07-01,9,Morning,Charcoal Bar Soap,1.35,60.0,43.1,Machine Breakdown,16.9,81,19,1,18,4.97,94.74,23.46,28.17,83.28,22.23,1.81,10.29,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 10:00:00,2026-07-01,10,Morning,Lemon Bar Soap,1.18,60.0,7.0,Quality Hold,53.0,71,62,4,58,6.77,93.55,87.32,88.33,99.14,81.92,5.78,19.22,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 10:00:00,2026-07-01,10,Morning,Neem Bar Soap,1.51,60.0,15.8,Changeover/Setup,44.2,91,64,2,62,3.54,96.88,70.33,73.67,95.89,68.44,6.49,21.19,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 10:00:00,2026-07-01,10,Morning,Charcoal Bar Soap,1.35,60.0,11.9,Quality Hold,48.1,81,55,5,50,9.04,90.91,67.9,80.17,84.7,61.73,5.12,30.39,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 11:00:00,2026-07-01,11,Morning,Lemon Bar Soap,1.18,60.0,20.3,Staff Shortage,39.7,71,37,1,36,1.99,97.3,52.11,66.17,78.98,50.85,4.07,14.12,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 11:00:00,2026-07-01,11,Morning,Neem Bar Soap,1.51,60.0,32.1,Machine Breakdown,27.9,91,38,1,37,3.49,97.37,41.76,46.5,90.2,40.84,3.51,14.63,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 11:00:00,2026-07-01,11,Morning,Charcoal Bar Soap,1.35,60.0,2.2,No Downtime,57.8,81,76,1,75,1.82,98.68,93.83,96.33,97.4,92.59,7.27,36.56,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 12:00:00,2026-07-01,12,Morning,Lemon Bar Soap,1.18,60.0,17.0,Power Outage,43.0,71,47,1,46,1.86,97.87,66.2,71.67,92.63,64.97,4.55,17.3,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 12:00:00,2026-07-01,12,Morning,Neem Bar Soap,1.51,60.0,9.0,Changeover/Setup,51.0,91,73,3,70,3.66,95.89,80.22,85.0,94.79,77.26,6.96,27.44,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 12:00:00,2026-07-01,12,Morning,Charcoal Bar Soap,1.35,60.0,2.1,No Downtime,57.9,81,79,3,76,3.58,96.2,97.53,96.5,101.07,93.83,7.64,34.79,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 13:00:00,2026-07-01,13,Morning,Lemon Bar Soap,1.18,60.0,15.2,Power Outage,44.8,71,43,1,42,1.64,97.67,60.56,74.67,81.34,59.32,4.08,15.93,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 13:00:00,2026-07-01,13,Morning,Neem Bar Soap,1.51,60.0,43.0,Machine Breakdown,17.0,91,23,0,23,1.96,100.0,25.27,28.33,89.6,25.38,2.21,9.15,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 13:00:00,2026-07-01,13,Morning,Charcoal Bar Soap,1.35,60.0,1.2,No Downtime,58.8,81,75,1,74,1.86,98.67,92.59,98.0,94.48,91.36,6.86,35.07,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Lemon Bar Soap,1.18,60.0,24.0,Power Outage,36.0,71,42,2,40,3.83,95.24,59.15,60.0,98.87,56.5,4.09,12.94,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Neem Bar Soap,1.51,60.0,18.5,Material Shortage,41.5,91,59,1,58,2.39,98.31,64.84,69.17,94.15,64.02,5.72,20.71,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Charcoal Bar Soap,1.35,60.0,2.1,No Downtime,57.9,81,65,1,64,2.09,98.46,80.25,96.5,83.16,79.01,6.43,34.66,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Lemon Bar Soap,1.18,60.0,20.8,Material Shortage,39.2,71,47,2,45,3.58,95.74,66.2,65.33,101.61,63.55,4.49,16.48,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Neem Bar Soap,1.51,60.0,12.5,Material Shortage,47.5,91,65,3,62,4.44,95.38,71.43,79.17,90.62,68.43,6.29,24.81,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Charcoal Bar Soap,1.35,60.0,1.1,No Downtime,58.9,81,68,2,66,3.32,97.06,83.95,98.17,85.52,81.49,7.29,36.7,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Lemon Bar Soap,1.18,60.0,15.6,Changeover/Setup,44.4,71,49,2,47,3.98,95.92,69.01,74.0,93.53,66.39,4.28,18.64,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Neem Bar Soap,1.51,60.0,22.3,Staff Shortage,37.7,91,51,1,50,2.6,98.04,56.04,62.83,89.59,55.19,4.7,18.92,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Charcoal Bar Soap,1.35,60.0,24.6,Material Shortage,35.4,81,44,1,43,1.17,97.73,54.32,59.0,92.07,53.09,4.08,21.55,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Lemon Bar Soap,1.18,60.0,13.0,Changeover/Setup,47.0,71,49,3,46,5.29,93.88,69.01,78.33,88.35,64.97,4.64,18.75,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Neem Bar Soap,1.51,60.0,17.5,Machine Breakdown,42.5,91,59,0,59,0.0,100.0,64.84,70.83,91.94,65.12,5.15,20.48,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Charcoal Bar Soap,1.35,60.0,5.9,Changeover/Setup,54.1,81,63,2,61,2.63,96.83,77.78,90.17,86.26,75.31,6.3,34.88,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Lemon Bar Soap,1.18,60.0,14.3,Changeover/Setup,45.7,71,47,1,46,2.78,97.87,66.2,76.17,87.16,64.98,4.14,19.26,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Neem Bar Soap,1.51,60.0,10.9,Material Shortage,49.1,91,71,3,68,4.37,95.77,78.02,81.83,95.76,75.05,6.89,25.29,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Charcoal Bar Soap,1.35,60.0,14.9,Power Outage,45.1,81,55,0,55,0.0,100.0,67.9,75.17,90.33,67.9,5.73,26.54,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Lemon Bar Soap,1.18,60.0,3.5,No Downtime,56.5,71,60,3,57,4.84,95.0,84.51,94.17,90.0,80.52,5.97,22.57,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Neem Bar Soap,1.51,60.0,14.5,Staff Shortage,45.5,91,59,3,56,5.4,94.92,64.84,75.83,85.87,61.81,6.29,24.85,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Charcoal Bar Soap,1.35,60.0,8.9,Power Outage,51.1,81,58,2,56,3.46,96.55,71.6,85.17,84.08,69.14,5.92,28.8,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Lemon Bar Soap,1.18,60.0,1.9,No Downtime,58.1,71,57,0,57,0.74,100.0,80.28,96.83,83.14,80.5,5.16,24.4,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Neem Bar Soap,1.51,60.0,2.5,No Downtime,57.5,91,82,4,78,4.62,95.12,90.11,95.83,94.44,86.09,7.47,26.05,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Charcoal Bar Soap,1.35,60.0,10.6,Power Outage,49.4,81,58,2,56,3.3,96.55,71.6,82.33,86.97,69.13,5.31,27.95,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Lemon Bar Soap,1.18,60.0,16.4,Changeover/Setup,43.6,71,41,1,40,1.42,97.56,57.75,72.67,79.69,56.5,3.97,17.46,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Neem Bar Soap,1.51,60.0,18.1,Preventive Maintenance,41.9,91,53,2,51,3.79,96.23,58.24,69.83,83.77,56.29,5.43,19.17,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Charcoal Bar Soap,1.35,60.0,32.4,Machine Breakdown,27.6,81,34,0,34,0.94,100.0,41.98,46.0,91.25,41.98,3.68,17.44,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 22:00:00,2026-07-01,22,Night,Lemon Bar Soap,1.18,60.0,21.2,Machine Breakdown,38.8,71,43,1,42,2.27,97.67,60.56,64.67,93.92,59.32,4.05,15.93,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 22:00:00,2026-07-01,22,Night,Neem Bar Soap,1.51,60.0,14.6,Staff Shortage,45.4,91,64,3,61,4.93,95.31,70.33,75.67,93.36,67.33,6.86,24.85,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 22:00:00,2026-07-01,22,Night,Charcoal Bar Soap,1.35,60.0,19.9,Changeover/Setup,40.1,81,48,1,47,2.79,97.92,59.26,66.83,88.67,58.03,4.46,24.18,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0073,Line-1,2026-07-01 23:00:00,2026-07-01,23,Night,Lemon Bar Soap,1.18,60.0,0.5,No Downtime,59.5,71,59,3,56,5.55,94.92,83.1,99.17,84.03,79.1,6.22,25.49,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0074,Line-2,2026-07-01 23:00:00,2026-07-01,23,Night,Neem Bar Soap,1.51,60.0,11.9,Changeover/Setup,48.1,91,60,2,58,3.96,96.67,65.93,80.17,82.61,64.02,6.37,21.79,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Australia,Sydney,FCT025,Sydney Soap Plant,LN0075,Line-3,2026-07-01 23:00:00,2026-07-01,23,Night,Charcoal Bar Soap,1.35,60.0,0.1,No Downtime,59.9,81,82,3,79,3.1,96.34,101.23,99.83,101.4,97.52,8.46,40.09,3
