Company,Global_Head,Continent,Country,City,Factory_ID,Factory_Name,Production_Line_ID,Production_Line_Name,Timestamp,Date,Hour_of_Day,Shift,Product_SKU,Rated_Speed_Units_per_Min,Planned_Runtime_Minutes,Downtime_Minutes,Downtime_Reason,Actual_Runtime_Minutes,Planned_Target_Units,Actual_Units_Produced,Rejected_Units,Good_Units,Defect_Rate_Percent,Quality_Score_Percent,Production_Attainment_Percent,Availability_Percent,Performance_Percent,OEE_Percent,Raw_Material_Consumed_Kg,Energy_Consumed_kWh,Operator_Count
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0086,Line-2,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Lavender Bar Soap,1.4,60.0,9.2,Changeover/Setup,50.8,84,60,3,57,4.6,95.0,71.43,84.67,84.36,67.86,6.3,28.43,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0087,Line-3,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Lemon Bar Soap,1.05,60.0,2.5,No Downtime,57.5,63,56,2,54,3.0,96.43,88.89,95.83,92.75,85.71,5.82,32.26,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0085,Line-1,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Rose Bar Soap,1.08,60.0,28.7,Preventive Maintenance,31.3,65,33,2,31,5.37,93.94,50.77,52.17,97.62,47.84,3.54,8.41,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0086,Line-2,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Lavender Bar Soap,1.4,60.0,19.5,Machine Breakdown,40.5,84,51,2,49,3.7,96.08,60.71,67.5,89.95,58.34,5.51,22.36,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0087,Line-3,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Lemon Bar Soap,1.05,60.0,31.3,Machine Breakdown,28.7,63,28,0,28,1.01,100.0,44.44,47.83,92.92,44.44,2.42,15.22,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0085,Line-1,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Rose Bar Soap,1.08,60.0,1.0,No Downtime,59.0,65,55,1,54,2.72,98.18,84.62,98.33,86.32,83.33,5.31,17.94,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0086,Line-2,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Lavender Bar Soap,1.4,60.0,31.1,Material Shortage,28.9,84,34,1,33,1.71,97.06,40.48,48.17,84.03,39.29,3.07,18.01,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0087,Line-3,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Lemon Bar Soap,1.05,60.0,23.5,Preventive Maintenance,36.5,63,33,2,31,4.9,93.94,52.38,60.83,86.11,49.21,3.47,22.56,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0085,Line-1,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Rose Bar Soap,1.08,60.0,20.8,Staff Shortage,39.2,65,38,1,37,3.61,97.37,58.46,65.33,89.76,57.1,3.6,11.53,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0086,Line-2,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Lavender Bar Soap,1.4,60.0,0.3,No Downtime,59.7,84,86,4,82,4.35,95.35,102.38,99.5,102.9,97.62,9.25,38.56,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0087,Line-3,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Lemon Bar Soap,1.05,60.0,17.8,Material Shortage,42.2,63,38,2,36,5.66,94.74,60.32,70.33,85.76,57.14,3.34,24.2,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0085,Line-1,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Rose Bar Soap,1.08,60.0,0.9,No Downtime,59.1,65,59,1,58,2.38,98.31,90.77,98.5,92.44,89.51,5.09,18.48,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0086,Line-2,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Lavender Bar Soap,1.4,60.0,2.8,No Downtime,57.2,84,64,2,62,2.45,96.88,76.19,95.33,79.92,73.81,6.95,37.83,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0087,Line-3,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Lemon Bar Soap,1.05,60.0,15.9,Preventive Maintenance,44.1,63,42,1,41,2.71,97.62,66.67,73.5,90.7,65.08,4.44,22.72,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0085,Line-1,2026-07-01 22:00:00,2026-07-01,22,Night,Rose Bar Soap,1.08,60.0,1.4,No Downtime,58.6,65,56,1,55,1.93,98.21,86.15,97.67,88.48,84.87,5.84,15.6,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0086,Line-2,2026-07-01 22:00:00,2026-07-01,22,Night,Lavender Bar Soap,1.4,60.0,13.5,Material Shortage,46.5,84,58,2,56,2.89,96.55,69.05,77.5,89.09,66.66,5.82,26.81,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0087,Line-3,2026-07-01 22:00:00,2026-07-01,22,Night,Lemon Bar Soap,1.05,60.0,23.0,Power Outage,37.0,63,38,1,37,3.35,97.37,60.32,61.67,97.81,58.73,3.83,20.84,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0085,Line-1,2026-07-01 23:00:00,2026-07-01,23,Night,Rose Bar Soap,1.08,60.0,3.5,No Downtime,56.5,65,61,1,60,1.84,98.36,93.85,94.17,99.97,92.6,6.14,16.23,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0086,Line-2,2026-07-01 23:00:00,2026-07-01,23,Night,Lavender Bar Soap,1.4,60.0,26.9,Material Shortage,33.1,84,47,1,46,1.08,97.87,55.95,55.17,101.42,54.76,4.84,18.54,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,New Zealand,Auckland,FCT029,Auckland Soap Plant,LN0087,Line-3,2026-07-01 23:00:00,2026-07-01,23,Night,Lemon Bar Soap,1.05,60.0,0.6,No Downtime,59.4,63,62,3,59,4.21,95.16,98.41,99.0,99.41,93.65,6.08,34.93,2
