Company,Global_Head,Continent,Country,City,Factory_ID,Factory_Name,Production_Line_ID,Production_Line_Name,Timestamp,Date,Hour_of_Day,Shift,Product_SKU,Rated_Speed_Units_per_Min,Planned_Runtime_Minutes,Downtime_Minutes,Downtime_Reason,Actual_Runtime_Minutes,Planned_Target_Units,Actual_Units_Produced,Rejected_Units,Good_Units,Defect_Rate_Percent,Quality_Score_Percent,Production_Attainment_Percent,Availability_Percent,Performance_Percent,OEE_Percent,Raw_Material_Consumed_Kg,Energy_Consumed_kWh,Operator_Count
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 07:00:00,2026-07-01,7,Morning,Aloe Vera Liquid Soap,1.31,60.0,25.9,Preventive Maintenance,34.1,79,42,1,41,2.14,97.62,53.16,56.83,94.02,52.16,3.85,8.55,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 07:00:00,2026-07-01,7,Morning,Sandalwood Bar Soap,1.12,60.0,10.9,Quality Hold,49.1,67,54,5,49,8.99,90.74,80.6,81.83,98.2,72.92,4.82,12.88,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 07:00:00,2026-07-01,7,Morning,Lemon Bar Soap,0.88,60.0,10.3,Changeover/Setup,49.7,53,43,0,43,0.25,100.0,81.13,82.83,98.32,81.44,4.44,24.25,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 08:00:00,2026-07-01,8,Morning,Aloe Vera Liquid Soap,1.31,60.0,15.0,Quality Hold,45.0,79,57,4,53,7.82,92.98,72.15,75.0,96.69,67.43,5.0,11.3,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 08:00:00,2026-07-01,8,Morning,Sandalwood Bar Soap,1.12,60.0,29.5,Machine Breakdown,30.5,67,33,1,32,3.78,96.97,49.25,50.83,96.6,47.61,3.16,7.82,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 08:00:00,2026-07-01,8,Morning,Lemon Bar Soap,0.88,60.0,16.2,Changeover/Setup,43.8,53,33,1,32,2.99,96.97,62.26,73.0,85.62,60.61,3.15,21.1,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 09:00:00,2026-07-01,9,Morning,Aloe Vera Liquid Soap,1.31,60.0,37.7,Machine Breakdown,22.3,79,29,1,28,3.43,96.55,36.71,37.17,99.27,35.63,2.5,5.39,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 09:00:00,2026-07-01,9,Morning,Sandalwood Bar Soap,1.12,60.0,19.3,Changeover/Setup,40.7,67,43,1,42,3.17,97.67,64.18,67.83,94.33,62.49,4.35,10.02,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 09:00:00,2026-07-01,9,Morning,Lemon Bar Soap,0.88,60.0,16.9,Machine Breakdown,43.1,53,30,1,29,1.7,96.67,56.6,71.83,79.1,54.93,3.01,20.37,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 10:00:00,2026-07-01,10,Morning,Aloe Vera Liquid Soap,1.31,60.0,27.8,Machine Breakdown,32.2,79,41,1,40,3.05,97.56,51.9,53.67,97.2,50.89,4.29,7.79,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 10:00:00,2026-07-01,10,Morning,Sandalwood Bar Soap,1.12,60.0,14.7,Quality Hold,45.3,67,51,4,47,8.49,92.16,76.12,75.5,100.52,69.94,4.35,12.0,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 10:00:00,2026-07-01,10,Morning,Lemon Bar Soap,0.88,60.0,10.3,Changeover/Setup,49.7,53,38,2,36,5.03,94.74,71.7,82.83,86.88,68.18,3.43,21.17,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 11:00:00,2026-07-01,11,Morning,Aloe Vera Liquid Soap,1.31,60.0,2.8,No Downtime,57.2,79,70,2,68,2.18,97.14,88.61,95.33,93.42,86.51,7.52,15.6,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 11:00:00,2026-07-01,11,Morning,Sandalwood Bar Soap,1.12,60.0,19.7,Material Shortage,40.3,67,46,1,45,1.3,97.83,68.66,67.17,101.91,66.97,4.48,10.56,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 11:00:00,2026-07-01,11,Morning,Lemon Bar Soap,0.88,60.0,19.3,Changeover/Setup,40.7,53,30,0,30,1.18,100.0,56.6,67.83,83.76,56.81,2.73,18.75,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 12:00:00,2026-07-01,12,Morning,Aloe Vera Liquid Soap,1.31,60.0,10.7,Material Shortage,49.3,79,52,1,51,2.57,98.08,65.82,82.17,80.52,64.89,4.86,11.72,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 12:00:00,2026-07-01,12,Morning,Sandalwood Bar Soap,1.12,60.0,18.0,Machine Breakdown,42.0,67,45,2,43,3.9,95.56,67.16,70.0,95.66,63.99,4.26,12.07,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 12:00:00,2026-07-01,12,Morning,Lemon Bar Soap,0.88,60.0,24.6,Machine Breakdown,35.4,53,32,1,31,2.77,96.88,60.38,59.0,102.72,58.71,3.04,17.24,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 13:00:00,2026-07-01,13,Morning,Aloe Vera Liquid Soap,1.31,60.0,1.6,No Downtime,58.4,79,71,3,68,4.57,95.77,89.87,97.33,92.81,86.51,6.04,15.67,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 13:00:00,2026-07-01,13,Morning,Sandalwood Bar Soap,1.12,60.0,12.5,Changeover/Setup,47.5,67,50,1,49,1.66,98.0,74.63,79.17,93.98,72.92,4.46,13.81,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 13:00:00,2026-07-01,13,Morning,Lemon Bar Soap,0.88,60.0,0.6,No Downtime,59.4,53,47,2,45,3.25,95.74,88.68,99.0,89.91,85.22,4.43,25.19,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Aloe Vera Liquid Soap,1.31,60.0,0.6,No Downtime,59.4,79,75,2,73,3.19,97.33,94.94,99.0,96.38,92.87,6.77,15.02,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Sandalwood Bar Soap,1.12,60.0,29.5,Power Outage,30.5,67,31,0,31,1.54,100.0,46.27,50.83,90.75,46.13,2.69,8.07,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Lemon Bar Soap,0.88,60.0,1.6,No Downtime,58.4,53,47,3,44,5.4,93.62,88.68,97.33,91.45,83.33,4.66,28.85,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Aloe Vera Liquid Soap,1.31,60.0,16.3,Material Shortage,43.7,79,50,2,48,4.4,96.0,63.29,72.83,87.34,61.07,4.44,10.27,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Sandalwood Bar Soap,1.12,60.0,32.6,Preventive Maintenance,27.4,67,26,1,25,3.99,96.15,38.81,45.67,84.72,37.2,2.46,7.97,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Lemon Bar Soap,0.88,60.0,23.3,Machine Breakdown,36.7,53,30,1,29,1.99,96.67,56.6,61.17,92.89,54.93,2.96,15.77,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Aloe Vera Liquid Soap,1.31,60.0,3.7,No Downtime,56.3,79,61,2,59,3.79,96.72,77.22,93.83,82.71,75.06,6.26,14.13,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Sandalwood Bar Soap,1.12,60.0,40.9,Machine Breakdown,19.1,67,22,1,21,2.75,95.45,32.84,31.83,102.84,31.24,1.96,4.98,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Lemon Bar Soap,0.88,60.0,29.6,Power Outage,30.4,53,25,1,24,4.81,96.0,47.17,50.67,93.45,45.46,2.19,14.79,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Aloe Vera Liquid Soap,1.31,60.0,7.4,Changeover/Setup,52.6,79,65,2,63,2.61,96.92,82.28,87.67,94.33,80.15,6.43,13.49,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Sandalwood Bar Soap,1.12,60.0,16.1,Power Outage,43.9,67,50,1,49,2.65,98.0,74.63,73.17,101.69,72.92,4.41,11.34,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Lemon Bar Soap,0.88,60.0,19.9,Changeover/Setup,40.1,53,29,1,28,2.77,96.55,54.72,66.83,82.18,53.03,2.77,17.48,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Aloe Vera Liquid Soap,1.31,60.0,0.9,No Downtime,59.1,79,78,2,76,2.49,97.44,98.73,98.5,100.75,96.7,7.31,15.72,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Sandalwood Bar Soap,1.12,60.0,18.4,Machine Breakdown,41.6,67,39,1,38,1.54,97.44,58.21,69.33,83.71,56.55,4.28,10.02,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Lemon Bar Soap,0.88,60.0,2.1,No Downtime,57.9,53,51,1,50,2.59,98.04,96.23,96.5,100.09,94.69,4.74,26.09,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Aloe Vera Liquid Soap,1.31,60.0,24.4,Material Shortage,35.6,79,43,1,42,3.04,97.67,54.43,59.33,92.2,53.43,3.67,8.48,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Sandalwood Bar Soap,1.12,60.0,1.2,No Downtime,58.8,67,57,1,56,2.59,98.25,85.07,98.0,86.55,83.33,5.04,14.45,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Lemon Bar Soap,0.88,60.0,19.5,Changeover/Setup,40.5,53,31,2,29,5.99,93.55,58.49,67.5,86.98,54.92,2.66,17.8,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Aloe Vera Liquid Soap,1.31,60.0,12.6,Staff Shortage,47.4,79,62,2,60,2.46,96.77,78.48,79.0,99.85,76.33,6.02,12.79,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Sandalwood Bar Soap,1.12,60.0,10.4,Changeover/Setup,49.6,67,55,2,53,3.79,96.36,82.09,82.67,99.01,78.87,5.31,12.89,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Lemon Bar Soap,0.88,60.0,29.6,Preventive Maintenance,30.4,53,23,0,23,1.74,100.0,43.4,50.67,85.97,43.56,2.23,13.05,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Aloe Vera Liquid Soap,1.31,60.0,2.0,No Downtime,58.0,79,78,4,74,4.99,94.87,98.73,96.67,102.66,94.15,7.48,13.98,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Sandalwood Bar Soap,1.12,60.0,33.5,Material Shortage,26.5,67,30,1,29,2.51,96.67,44.78,44.17,101.08,43.16,3.26,6.75,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Lemon Bar Soap,0.88,60.0,11.0,Changeover/Setup,49.0,53,42,1,41,3.34,97.62,79.25,81.67,97.4,77.65,3.6,23.54,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 22:00:00,2026-07-01,22,Night,Aloe Vera Liquid Soap,1.31,60.0,14.6,Machine Breakdown,45.4,79,48,1,47,2.05,97.92,60.76,75.67,80.71,59.8,5.02,11.45,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 22:00:00,2026-07-01,22,Night,Sandalwood Bar Soap,1.12,60.0,14.5,Material Shortage,45.5,67,50,1,49,2.13,98.0,74.63,75.83,98.12,72.92,4.35,11.91,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 22:00:00,2026-07-01,22,Night,Lemon Bar Soap,0.88,60.0,7.8,Quality Hold,52.2,53,45,2,43,5.05,95.56,84.91,87.0,97.96,81.44,4.34,23.28,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0010,Line-1,2026-07-01 23:00:00,2026-07-01,23,Night,Aloe Vera Liquid Soap,1.31,60.0,6.5,Quality Hold,53.5,79,58,4,54,7.59,93.1,73.42,89.17,82.76,68.71,6.35,14.12,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0011,Line-2,2026-07-01 23:00:00,2026-07-01,23,Night,Sandalwood Bar Soap,1.12,60.0,3.2,No Downtime,56.8,67,55,0,55,0.75,100.0,82.09,94.67,86.46,81.85,5.91,14.96,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,India,Chennai,FCT004,Chennai Soap Plant,LN0012,Line-3,2026-07-01 23:00:00,2026-07-01,23,Night,Lemon Bar Soap,0.88,60.0,10.2,Changeover/Setup,49.8,53,44,3,41,7.12,93.18,83.02,83.0,100.4,77.65,3.98,24.85,3
