Company,Global_Head,Continent,Country,City,Factory_ID,Factory_Name,Production_Line_ID,Production_Line_Name,Timestamp,Date,Hour_of_Day,Shift,Product_SKU,Rated_Speed_Units_per_Min,Planned_Runtime_Minutes,Downtime_Minutes,Downtime_Reason,Actual_Runtime_Minutes,Planned_Target_Units,Actual_Units_Produced,Rejected_Units,Good_Units,Defect_Rate_Percent,Quality_Score_Percent,Production_Attainment_Percent,Availability_Percent,Performance_Percent,OEE_Percent,Raw_Material_Consumed_Kg,Energy_Consumed_kWh,Operator_Count
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 03:00:00,2026-07-01,3,Night,Sandalwood Bar Soap,1.26,60.0,1.4,No Downtime,58.6,76,61,1,60,1.57,98.36,80.26,97.67,82.62,79.37,6.18,22.19,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 03:00:00,2026-07-01,3,Night,Sandalwood Bar Soap,1.01,60.0,1.6,No Downtime,58.4,61,58,2,56,4.14,96.55,95.08,97.33,98.33,92.4,5.6,26.66,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 04:00:00,2026-07-01,4,Night,Sandalwood Bar Soap,0.76,60.0,15.2,Machine Breakdown,44.8,46,29,1,28,3.65,96.55,63.04,74.67,85.17,61.4,2.67,16.58,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 04:00:00,2026-07-01,4,Night,Sandalwood Bar Soap,1.26,60.0,23.0,Machine Breakdown,37.0,76,46,2,44,4.85,95.65,60.53,61.67,98.67,58.2,4.12,13.21,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 04:00:00,2026-07-01,4,Night,Sandalwood Bar Soap,1.01,60.0,23.4,Preventive Maintenance,36.6,61,30,0,30,1.53,100.0,49.18,61.0,81.16,49.51,2.72,19.01,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 05:00:00,2026-07-01,5,Night,Sandalwood Bar Soap,0.76,60.0,13.6,Changeover/Setup,46.4,46,32,0,32,1.32,100.0,69.57,77.33,90.74,70.17,3.49,20.24,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 05:00:00,2026-07-01,5,Night,Sandalwood Bar Soap,1.26,60.0,18.0,Changeover/Setup,42.0,76,54,1,53,2.69,98.15,71.05,70.0,102.04,70.11,5.34,16.34,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 05:00:00,2026-07-01,5,Night,Sandalwood Bar Soap,1.01,60.0,0.8,No Downtime,59.2,61,51,2,49,3.61,96.08,83.61,98.67,85.3,80.87,5.34,28.36,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 06:00:00,2026-07-01,6,Morning,Sandalwood Bar Soap,0.76,60.0,30.4,Preventive Maintenance,29.6,46,21,1,20,3.39,95.24,45.65,49.33,93.35,43.86,2.09,11.66,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 06:00:00,2026-07-01,6,Morning,Sandalwood Bar Soap,1.26,60.0,2.5,No Downtime,57.5,76,64,3,61,4.4,95.31,84.21,95.83,88.34,80.69,6.28,20.21,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 06:00:00,2026-07-01,6,Morning,Sandalwood Bar Soap,1.01,60.0,7.3,Quality Hold,52.7,61,51,3,48,6.19,94.12,83.61,87.83,95.82,79.21,4.86,26.13,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 07:00:00,2026-07-01,7,Morning,Sandalwood Bar Soap,0.76,60.0,28.3,Power Outage,31.7,46,21,1,20,4.78,95.24,45.65,52.83,87.17,43.86,2.14,12.77,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 07:00:00,2026-07-01,7,Morning,Sandalwood Bar Soap,1.26,60.0,1.6,No Downtime,58.4,76,69,2,67,3.47,97.1,90.79,97.33,93.77,88.62,7.26,21.33,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 07:00:00,2026-07-01,7,Morning,Sandalwood Bar Soap,1.01,60.0,16.5,Material Shortage,43.5,61,39,1,38,3.66,97.44,63.93,72.5,88.77,62.71,3.9,19.78,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 08:00:00,2026-07-01,8,Morning,Sandalwood Bar Soap,0.76,60.0,2.2,No Downtime,57.8,46,41,1,40,1.91,97.56,89.13,96.33,93.33,87.71,3.58,23.18,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 08:00:00,2026-07-01,8,Morning,Sandalwood Bar Soap,1.26,60.0,10.6,Machine Breakdown,49.4,76,61,1,60,1.86,98.36,80.26,82.33,98.0,79.36,5.53,20.38,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 08:00:00,2026-07-01,8,Morning,Sandalwood Bar Soap,1.01,60.0,8.4,Quality Hold,51.6,61,51,4,47,7.13,92.16,83.61,86.0,97.86,77.56,4.36,24.42,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 09:00:00,2026-07-01,9,Morning,Sandalwood Bar Soap,0.76,60.0,3.1,No Downtime,56.9,46,36,1,35,2.43,97.22,78.26,94.83,83.25,76.75,3.43,24.02,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 09:00:00,2026-07-01,9,Morning,Sandalwood Bar Soap,1.26,60.0,32.6,Preventive Maintenance,27.4,76,30,1,29,3.35,96.67,39.47,45.67,86.9,38.37,2.69,10.82,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 09:00:00,2026-07-01,9,Morning,Sandalwood Bar Soap,1.01,60.0,27.2,Machine Breakdown,32.8,61,29,1,28,4.76,96.55,47.54,54.67,87.54,46.21,2.83,16.93,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 10:00:00,2026-07-01,10,Morning,Sandalwood Bar Soap,0.76,60.0,11.0,Machine Breakdown,49.0,46,36,1,35,3.07,97.22,78.26,81.67,96.67,76.76,3.87,18.61,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 10:00:00,2026-07-01,10,Morning,Sandalwood Bar Soap,1.26,60.0,7.4,Changeover/Setup,52.6,76,55,2,53,4.31,96.36,72.37,87.67,82.99,70.11,4.77,20.14,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 10:00:00,2026-07-01,10,Morning,Sandalwood Bar Soap,1.01,60.0,3.9,No Downtime,56.1,61,58,2,56,3.05,96.55,95.08,93.5,102.36,92.4,5.67,26.62,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 11:00:00,2026-07-01,11,Morning,Sandalwood Bar Soap,0.76,60.0,15.5,Quality Hold,44.5,46,29,3,26,9.44,89.66,63.04,74.17,85.75,57.02,3.0,18.2,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 11:00:00,2026-07-01,11,Morning,Sandalwood Bar Soap,1.26,60.0,29.0,Material Shortage,31.0,76,37,1,36,2.54,97.3,48.68,51.67,94.73,47.63,3.85,11.02,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 11:00:00,2026-07-01,11,Morning,Sandalwood Bar Soap,1.01,60.0,19.6,Power Outage,40.4,61,39,2,37,3.99,94.87,63.93,67.33,95.58,61.05,3.75,19.6,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 12:00:00,2026-07-01,12,Morning,Sandalwood Bar Soap,0.76,60.0,16.1,Material Shortage,43.9,46,33,1,32,4.18,96.97,71.74,73.17,98.91,70.18,2.94,19.08,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 12:00:00,2026-07-01,12,Morning,Sandalwood Bar Soap,1.26,60.0,2.2,No Downtime,57.8,76,60,0,60,0.7,100.0,78.95,96.33,82.39,79.37,6.29,22.4,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 12:00:00,2026-07-01,12,Morning,Sandalwood Bar Soap,1.01,60.0,3.5,No Downtime,56.5,61,51,2,49,4.26,96.08,83.61,94.17,89.37,80.86,5.5,27.12,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 13:00:00,2026-07-01,13,Morning,Sandalwood Bar Soap,0.76,60.0,9.4,Staff Shortage,50.6,46,37,1,36,1.4,97.3,80.43,84.33,96.21,78.94,3.8,19.37,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 13:00:00,2026-07-01,13,Morning,Sandalwood Bar Soap,1.26,60.0,23.6,Power Outage,36.4,76,44,1,43,2.37,97.73,57.89,60.67,95.94,56.89,4.83,13.2,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 13:00:00,2026-07-01,13,Morning,Sandalwood Bar Soap,1.01,60.0,3.1,No Downtime,56.9,61,48,1,47,3.07,97.92,78.69,94.83,83.52,77.55,4.57,29.3,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Sandalwood Bar Soap,0.76,60.0,17.5,Changeover/Setup,42.5,46,30,0,30,1.29,100.0,65.22,70.83,92.88,65.79,3.06,16.69,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Sandalwood Bar Soap,1.26,60.0,2.1,No Downtime,57.9,76,73,2,71,2.67,97.26,96.05,96.5,100.06,93.91,6.44,22.31,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Sandalwood Bar Soap,1.01,60.0,24.9,Material Shortage,35.1,61,34,2,32,5.16,94.12,55.74,58.5,95.91,52.81,2.95,16.92,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Sandalwood Bar Soap,0.76,60.0,2.5,No Downtime,57.5,46,38,1,37,2.44,97.37,82.61,95.83,86.96,81.14,4.08,24.85,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Sandalwood Bar Soap,1.26,60.0,9.1,Changeover/Setup,50.9,76,55,1,54,2.28,98.18,72.37,84.83,85.76,71.43,5.12,18.88,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Sandalwood Bar Soap,1.01,60.0,2.5,No Downtime,57.5,61,59,1,58,2.0,98.31,96.72,95.83,101.59,95.71,5.66,29.39,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Sandalwood Bar Soap,0.76,60.0,11.7,Material Shortage,48.3,46,36,0,36,1.25,100.0,78.26,80.5,98.07,78.95,3.22,17.41,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Sandalwood Bar Soap,1.26,60.0,1.3,No Downtime,58.7,76,69,3,66,4.59,95.65,90.79,97.83,93.29,87.3,6.89,22.04,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Sandalwood Bar Soap,1.01,60.0,0.8,No Downtime,59.2,61,52,2,50,3.36,96.15,85.25,98.67,86.97,82.51,5.2,29.98,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Sandalwood Bar Soap,0.76,60.0,27.0,Machine Breakdown,33.0,46,23,0,23,1.94,100.0,50.0,55.0,91.71,50.44,2.43,12.49,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Sandalwood Bar Soap,1.26,60.0,33.2,Machine Breakdown,26.8,76,29,1,28,2.01,96.55,38.16,44.67,85.88,37.04,3.1,9.31,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Sandalwood Bar Soap,1.01,60.0,22.6,Machine Breakdown,37.4,61,34,1,33,1.98,97.06,55.74,62.33,90.01,54.45,3.58,16.44,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Sandalwood Bar Soap,0.76,60.0,24.4,Material Shortage,35.6,46,26,1,25,2.93,96.15,56.52,59.33,96.1,54.82,2.42,15.5,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Sandalwood Bar Soap,1.26,60.0,20.6,Staff Shortage,39.4,76,44,2,42,3.94,95.45,57.89,65.67,88.63,55.56,4.67,14.94,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Sandalwood Bar Soap,1.01,60.0,25.4,Material Shortage,34.6,61,32,2,30,5.38,93.75,52.46,57.67,91.57,49.51,3.39,15.44,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Sandalwood Bar Soap,0.76,60.0,14.6,Machine Breakdown,45.4,46,28,0,28,1.47,100.0,60.87,75.67,81.15,61.41,2.79,16.61,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Sandalwood Bar Soap,1.26,60.0,15.3,Machine Breakdown,44.7,76,49,1,48,2.67,97.96,64.47,74.5,87.0,63.49,4.41,17.29,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Sandalwood Bar Soap,1.01,60.0,39.4,Preventive Maintenance,20.6,61,17,1,16,4.3,94.12,27.87,34.33,81.71,26.4,1.47,10.98,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Sandalwood Bar Soap,0.76,60.0,14.0,Power Outage,46.0,46,32,0,32,0.92,100.0,69.57,76.67,91.53,70.18,3.37,19.05,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Sandalwood Bar Soap,1.26,60.0,9.9,Changeover/Setup,50.1,76,62,1,61,2.2,98.39,81.58,83.5,98.22,80.69,6.62,20.29,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Sandalwood Bar Soap,1.01,60.0,6.0,Changeover/Setup,54.0,61,51,2,49,3.27,96.08,83.61,90.0,93.51,80.86,5.39,23.67,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Sandalwood Bar Soap,0.76,60.0,15.4,Machine Breakdown,44.6,46,34,1,33,1.79,97.06,73.91,74.33,100.31,72.37,3.59,15.98,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Sandalwood Bar Soap,1.26,60.0,3.5,No Downtime,56.5,76,66,0,66,0.01,100.0,86.84,94.17,92.71,87.31,7.13,19.76,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Sandalwood Bar Soap,1.01,60.0,6.5,Quality Hold,53.5,61,54,3,51,5.74,94.44,88.52,89.17,99.94,84.16,5.02,26.36,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 22:00:00,2026-07-01,22,Night,Sandalwood Bar Soap,0.76,60.0,3.8,No Downtime,56.2,46,40,1,39,2.79,97.5,86.96,93.67,93.65,85.53,4.1,21.28,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 22:00:00,2026-07-01,22,Night,Sandalwood Bar Soap,1.26,60.0,19.9,Material Shortage,40.1,76,48,2,46,3.98,95.83,63.16,66.83,95.0,60.84,4.95,14.18,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 22:00:00,2026-07-01,22,Night,Sandalwood Bar Soap,1.01,60.0,24.4,Material Shortage,35.6,61,31,1,30,2.03,96.77,50.82,59.33,86.22,49.5,2.89,16.17,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0013,Line-1,2026-07-01 23:00:00,2026-07-01,23,Night,Sandalwood Bar Soap,0.76,60.0,0.1,No Downtime,59.9,46,43,1,42,2.49,97.67,93.48,99.83,94.46,92.1,3.87,21.61,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0014,Line-2,2026-07-01 23:00:00,2026-07-01,23,Night,Sandalwood Bar Soap,1.26,60.0,0.8,No Downtime,59.2,76,72,4,68,5.61,94.44,94.74,98.67,96.53,89.95,7.89,22.86,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Asia,China,Shanghai,FCT005,Shanghai Soap Plant,LN0015,Line-3,2026-07-01 23:00:00,2026-07-01,23,Night,Sandalwood Bar Soap,1.01,60.0,11.9,Changeover/Setup,48.1,61,43,1,42,3.3,97.67,70.49,80.17,88.51,69.31,4.36,22.24,3
