Company,Global_Head,Continent,Country,City,Factory_ID,Factory_Name,Production_Line_ID,Production_Line_Name,Timestamp,Date,Hour_of_Day,Shift,Product_SKU,Rated_Speed_Units_per_Min,Planned_Runtime_Minutes,Downtime_Minutes,Downtime_Reason,Actual_Runtime_Minutes,Planned_Target_Units,Actual_Units_Produced,Rejected_Units,Good_Units,Defect_Rate_Percent,Quality_Score_Percent,Production_Attainment_Percent,Availability_Percent,Performance_Percent,OEE_Percent,Raw_Material_Consumed_Kg,Energy_Consumed_kWh,Operator_Count
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 04:00:00,2026-07-01,4,Night,Charcoal Bar Soap,1.04,60.0,1.4,No Downtime,58.6,62,61,2,59,2.96,96.72,98.39,97.67,100.09,94.55,6.08,35.04,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 04:00:00,2026-07-01,4,Night,Lemon Bar Soap,1.24,60.0,2.3,No Downtime,57.7,74,73,1,72,1.27,98.63,98.65,96.17,102.03,96.78,7.72,23.69,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 04:00:00,2026-07-01,4,Night,Charcoal Bar Soap,1.08,60.0,13.6,Changeover/Setup,46.4,65,41,1,40,2.96,97.56,63.08,77.33,81.82,61.73,4.08,16.2,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 05:00:00,2026-07-01,5,Night,Charcoal Bar Soap,1.04,60.0,1.3,No Downtime,58.7,62,56,0,56,0.12,100.0,90.32,97.83,91.73,89.74,5.55,33.42,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 05:00:00,2026-07-01,5,Night,Lemon Bar Soap,1.24,60.0,17.9,Power Outage,42.1,74,45,0,45,0.98,100.0,60.81,70.17,86.2,60.49,4.94,16.14,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 05:00:00,2026-07-01,5,Night,Charcoal Bar Soap,1.08,60.0,0.5,No Downtime,59.5,65,52,2,50,3.48,96.15,80.0,99.17,80.92,77.16,4.87,17.62,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 06:00:00,2026-07-01,6,Morning,Charcoal Bar Soap,1.04,60.0,13.4,Changeover/Setup,46.6,62,50,2,48,4.92,96.0,80.65,77.67,103.17,76.93,4.37,27.91,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 06:00:00,2026-07-01,6,Morning,Lemon Bar Soap,1.24,60.0,3.9,No Downtime,56.1,74,68,2,66,3.52,97.06,91.89,93.5,97.75,88.71,6.64,23.89,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 06:00:00,2026-07-01,6,Morning,Charcoal Bar Soap,1.08,60.0,5.7,Changeover/Setup,54.3,65,59,2,57,3.95,96.61,90.77,90.5,100.61,87.97,5.5,17.91,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 07:00:00,2026-07-01,7,Morning,Charcoal Bar Soap,1.04,60.0,27.7,Preventive Maintenance,32.3,62,29,1,28,2.57,96.55,46.77,53.83,86.33,44.87,3.17,18.23,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 07:00:00,2026-07-01,7,Morning,Lemon Bar Soap,1.24,60.0,2.3,No Downtime,57.7,74,67,0,67,0.17,100.0,90.54,96.17,93.64,90.05,6.78,24.72,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 07:00:00,2026-07-01,7,Morning,Charcoal Bar Soap,1.08,60.0,1.6,No Downtime,58.4,65,59,2,57,2.62,96.61,90.77,97.33,93.54,87.96,5.97,19.92,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 08:00:00,2026-07-01,8,Morning,Charcoal Bar Soap,1.04,60.0,20.7,Material Shortage,39.3,62,40,2,38,4.31,95.0,64.52,65.5,97.87,60.9,3.99,23.35,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 08:00:00,2026-07-01,8,Morning,Lemon Bar Soap,1.24,60.0,11.4,Material Shortage,48.6,74,57,2,55,3.66,96.49,77.03,81.0,94.58,73.92,5.81,19.72,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 08:00:00,2026-07-01,8,Morning,Charcoal Bar Soap,1.08,60.0,22.4,Material Shortage,37.6,65,42,0,42,0.62,100.0,64.62,62.67,103.43,64.82,4.45,12.19,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 09:00:00,2026-07-01,9,Morning,Charcoal Bar Soap,1.04,60.0,2.8,No Downtime,57.2,62,50,1,49,2.56,98.0,80.65,95.33,84.05,78.52,4.48,37.49,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 09:00:00,2026-07-01,9,Morning,Lemon Bar Soap,1.24,60.0,17.0,Preventive Maintenance,43.0,74,48,2,46,3.42,95.83,64.86,71.67,90.02,61.83,4.45,16.26,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 09:00:00,2026-07-01,9,Morning,Charcoal Bar Soap,1.08,60.0,29.9,Power Outage,30.1,65,29,1,28,3.39,96.55,44.62,50.17,89.21,43.21,2.64,9.7,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 10:00:00,2026-07-01,10,Morning,Charcoal Bar Soap,1.04,60.0,10.5,Machine Breakdown,49.5,62,44,2,42,3.79,95.45,70.97,82.5,85.47,67.3,4.12,30.41,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 10:00:00,2026-07-01,10,Morning,Lemon Bar Soap,1.24,60.0,14.9,Power Outage,45.1,74,53,1,52,1.11,98.11,71.62,75.17,94.77,69.89,4.68,20.58,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 10:00:00,2026-07-01,10,Morning,Charcoal Bar Soap,1.08,60.0,19.0,Machine Breakdown,41.0,65,40,2,38,4.79,95.0,61.54,68.33,90.33,58.64,4.35,13.83,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 11:00:00,2026-07-01,11,Morning,Charcoal Bar Soap,1.04,60.0,0.8,No Downtime,59.2,62,61,2,59,3.93,96.72,98.39,98.67,99.08,94.56,6.57,34.69,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 11:00:00,2026-07-01,11,Morning,Lemon Bar Soap,1.24,60.0,34.7,Machine Breakdown,25.3,74,27,1,26,3.59,96.3,36.49,42.17,86.06,34.95,2.35,9.69,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 11:00:00,2026-07-01,11,Morning,Charcoal Bar Soap,1.08,60.0,19.5,Preventive Maintenance,40.5,65,39,1,38,2.47,97.44,60.0,67.5,89.16,58.64,3.68,13.04,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 12:00:00,2026-07-01,12,Morning,Charcoal Bar Soap,1.04,60.0,12.3,Power Outage,47.7,62,42,1,41,3.13,97.62,67.74,79.5,84.66,65.7,3.85,28.0,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 12:00:00,2026-07-01,12,Morning,Lemon Bar Soap,1.24,60.0,1.3,No Downtime,58.7,74,67,2,65,3.7,97.01,90.54,97.83,92.05,87.36,6.94,24.42,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 12:00:00,2026-07-01,12,Morning,Charcoal Bar Soap,1.08,60.0,9.7,Power Outage,50.3,65,50,3,47,5.77,94.0,76.92,83.83,92.04,72.53,4.74,17.83,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 13:00:00,2026-07-01,13,Morning,Charcoal Bar Soap,1.04,60.0,1.3,No Downtime,58.7,62,54,2,52,3.31,96.3,87.1,97.83,88.45,83.33,5.39,34.96,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 13:00:00,2026-07-01,13,Morning,Lemon Bar Soap,1.24,60.0,1.6,No Downtime,58.4,74,63,3,60,4.7,95.24,85.14,97.33,87.0,80.65,5.37,22.08,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 13:00:00,2026-07-01,13,Morning,Charcoal Bar Soap,1.08,60.0,2.5,No Downtime,57.5,65,51,2,49,3.99,96.08,78.46,95.83,82.13,75.62,4.88,17.63,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Charcoal Bar Soap,1.04,60.0,35.1,Machine Breakdown,24.9,62,25,1,24,2.25,96.0,40.32,41.5,96.54,38.46,2.21,15.65,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Lemon Bar Soap,1.24,60.0,27.2,Preventive Maintenance,32.8,74,40,2,38,4.17,95.0,54.05,54.67,98.35,51.08,4.07,13.73,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Charcoal Bar Soap,1.08,60.0,23.8,Power Outage,36.2,65,39,1,38,3.29,97.44,60.0,60.33,99.75,58.64,4.16,11.03,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Charcoal Bar Soap,1.04,60.0,12.7,Quality Hold,47.3,62,49,4,45,7.96,91.84,79.03,78.83,99.61,72.12,5.07,30.73,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Lemon Bar Soap,1.24,60.0,3.0,No Downtime,57.0,74,71,1,70,2.07,98.59,95.95,95.0,100.45,94.08,6.4,24.3,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Charcoal Bar Soap,1.08,60.0,3.9,No Downtime,56.1,65,60,2,58,3.42,96.67,92.31,93.5,99.03,89.51,6.16,18.19,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Charcoal Bar Soap,1.04,60.0,19.0,Material Shortage,41.0,62,40,1,39,2.64,97.5,64.52,68.33,93.81,62.5,3.76,25.05,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Lemon Bar Soap,1.24,60.0,18.9,Changeover/Setup,41.1,74,51,0,51,0.56,100.0,68.92,68.5,100.07,68.55,4.51,15.42,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Charcoal Bar Soap,1.08,60.0,7.6,Power Outage,52.4,65,52,2,50,2.99,96.15,80.0,87.33,91.89,77.16,4.72,16.99,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Charcoal Bar Soap,1.04,60.0,26.0,Machine Breakdown,34.0,62,31,1,30,3.54,96.77,50.0,56.67,87.67,48.08,2.97,19.22,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Lemon Bar Soap,1.24,60.0,19.3,Preventive Maintenance,40.7,74,47,2,45,3.46,95.74,63.51,67.83,93.13,60.48,4.45,15.59,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Charcoal Bar Soap,1.08,60.0,20.4,Material Shortage,39.6,65,36,0,36,1.35,100.0,55.38,66.0,84.18,55.56,3.48,13.81,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Charcoal Bar Soap,1.04,60.0,3.7,No Downtime,56.3,62,55,2,53,3.48,96.36,88.71,93.83,93.93,84.93,4.75,34.92,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Lemon Bar Soap,1.24,60.0,2.5,No Downtime,57.5,74,62,1,61,2.22,98.39,83.78,95.83,86.96,81.99,6.31,22.92,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Charcoal Bar Soap,1.08,60.0,3.6,No Downtime,56.4,65,57,0,57,0.82,100.0,87.69,94.0,93.58,87.97,5.43,18.49,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Charcoal Bar Soap,1.04,60.0,2.1,No Downtime,57.9,62,57,3,54,4.66,94.74,91.94,96.5,94.66,86.54,5.16,33.59,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Lemon Bar Soap,1.24,60.0,6.7,Power Outage,53.3,74,67,3,64,3.82,95.52,90.54,88.83,101.37,86.01,7.02,21.42,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Charcoal Bar Soap,1.08,60.0,3.9,No Downtime,56.1,65,51,1,50,2.69,98.04,78.46,93.5,84.18,77.17,4.47,18.36,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Charcoal Bar Soap,1.04,60.0,32.1,Machine Breakdown,27.9,62,29,1,28,3.16,96.55,46.77,46.5,99.94,44.87,2.87,17.72,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Lemon Bar Soap,1.24,60.0,21.7,Preventive Maintenance,38.3,74,40,1,39,3.24,97.5,54.05,63.83,84.22,52.41,4.11,15.21,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Charcoal Bar Soap,1.08,60.0,39.8,Preventive Maintenance,20.2,65,19,0,19,2.36,100.0,29.23,33.67,87.09,29.32,1.64,6.04,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Charcoal Bar Soap,1.04,60.0,10.7,Changeover/Setup,49.3,62,47,2,45,4.1,95.74,75.81,82.17,91.67,72.12,4.64,27.27,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Lemon Bar Soap,1.24,60.0,22.4,Preventive Maintenance,37.6,74,43,2,41,4.92,95.35,58.11,62.67,92.23,55.11,4.26,16.22,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Charcoal Bar Soap,1.08,60.0,3.3,No Downtime,56.7,65,57,1,56,1.42,98.25,87.69,94.5,93.08,86.42,5.33,18.99,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 22:00:00,2026-07-01,22,Night,Charcoal Bar Soap,1.04,60.0,13.2,Machine Breakdown,46.8,62,49,2,47,3.51,95.92,79.03,78.0,100.67,75.32,4.39,26.59,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 22:00:00,2026-07-01,22,Night,Lemon Bar Soap,1.24,60.0,2.8,No Downtime,57.2,74,65,2,63,2.65,96.92,87.84,95.33,91.64,84.67,5.86,22.61,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0105,Line-3,2026-07-01 22:00:00,2026-07-01,22,Night,Charcoal Bar Soap,1.08,60.0,18.2,Power Outage,41.8,65,41,0,41,1.13,100.0,63.08,69.67,90.82,63.27,4.01,13.64,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0103,Line-1,2026-07-01 23:00:00,2026-07-01,23,Night,Charcoal Bar Soap,1.04,60.0,39.6,Preventive Maintenance,20.4,62,18,0,18,1.89,100.0,29.03,34.0,84.84,28.85,1.79,13.39,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,Australia,Fiji,Lautoka,FCT035,Lautoka Soap Plant,LN0104,Line-2,2026-07-01 23:00:00,2026-07-01,23,Night,Lemon Bar Soap,1.24,60.0,1.1,No Downtime,58.9,74,71,3,68,4.71,95.77,95.95,98.17,97.21,91.39,7.18,26.65,1
