Company,Global_Head,Continent,Country,City,Factory_ID,Factory_Name,Production_Line_ID,Production_Line_Name,Timestamp,Date,Hour_of_Day,Shift,Product_SKU,Rated_Speed_Units_per_Min,Planned_Runtime_Minutes,Downtime_Minutes,Downtime_Reason,Actual_Runtime_Minutes,Planned_Target_Units,Actual_Units_Produced,Rejected_Units,Good_Units,Defect_Rate_Percent,Quality_Score_Percent,Production_Attainment_Percent,Availability_Percent,Performance_Percent,OEE_Percent,Raw_Material_Consumed_Kg,Energy_Consumed_kWh,Operator_Count
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 04:00:00,2026-07-01,4,Night,Rose Bar Soap,1.07,60.0,3.1,No Downtime,56.9,64,54,2,52,4.01,96.3,84.38,94.83,88.69,80.99,5.79,19.15,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 04:00:00,2026-07-01,4,Night,Lemon Bar Soap,1.2,60.0,9.8,Power Outage,50.2,72,56,2,54,4.28,96.43,77.78,83.67,92.96,75.0,5.96,27.56,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 05:00:00,2026-07-01,5,Night,Lemon Bar Soap,0.96,60.0,8.0,Changeover/Setup,52.0,58,48,1,47,2.14,97.92,82.76,86.67,96.15,81.6,4.41,16.02,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 05:00:00,2026-07-01,5,Night,Rose Bar Soap,1.07,60.0,8.2,Changeover/Setup,51.8,64,49,1,48,1.57,97.96,76.56,86.33,88.41,74.77,4.58,15.24,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 05:00:00,2026-07-01,5,Night,Lemon Bar Soap,1.2,60.0,2.8,No Downtime,57.2,72,59,3,56,4.67,94.92,81.94,95.33,85.96,77.78,6.25,27.32,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 06:00:00,2026-07-01,6,Morning,Lemon Bar Soap,0.96,60.0,29.8,Material Shortage,30.2,58,30,0,30,0.0,100.0,51.72,50.33,103.48,52.08,2.79,9.44,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 06:00:00,2026-07-01,6,Morning,Rose Bar Soap,1.07,60.0,8.7,Changeover/Setup,51.3,64,56,1,55,1.17,98.21,87.5,85.5,102.02,85.67,5.39,16.9,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 06:00:00,2026-07-01,6,Morning,Lemon Bar Soap,1.2,60.0,2.7,No Downtime,57.3,72,56,2,54,3.62,96.43,77.78,95.5,81.44,75.0,5.37,27.8,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 07:00:00,2026-07-01,7,Morning,Lemon Bar Soap,0.96,60.0,27.0,Machine Breakdown,33.0,58,29,1,28,4.28,96.55,50.0,55.0,91.54,48.61,2.65,10.19,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 07:00:00,2026-07-01,7,Morning,Rose Bar Soap,1.07,60.0,2.9,No Downtime,57.1,64,62,1,61,1.64,98.39,96.88,95.17,101.48,95.02,5.31,17.95,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 07:00:00,2026-07-01,7,Morning,Lemon Bar Soap,1.2,60.0,25.1,Power Outage,34.9,72,40,0,40,1.09,100.0,55.56,58.17,95.51,55.56,4.04,17.65,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 08:00:00,2026-07-01,8,Morning,Lemon Bar Soap,0.96,60.0,36.1,Machine Breakdown,23.9,58,19,0,19,1.0,100.0,32.76,39.83,82.81,32.98,1.74,8.18,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 08:00:00,2026-07-01,8,Morning,Rose Bar Soap,1.07,60.0,19.6,Changeover/Setup,40.4,64,35,1,34,2.07,97.14,54.69,67.33,80.97,52.96,3.71,12.45,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 08:00:00,2026-07-01,8,Morning,Lemon Bar Soap,1.2,60.0,0.3,No Downtime,59.7,72,66,1,65,1.59,98.48,91.67,99.5,92.13,90.28,6.21,32.12,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 09:00:00,2026-07-01,9,Morning,Lemon Bar Soap,0.96,60.0,1.9,No Downtime,58.1,58,56,1,55,2.29,98.21,96.55,96.83,100.4,95.48,5.55,18.09,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 09:00:00,2026-07-01,9,Morning,Rose Bar Soap,1.07,60.0,0.3,No Downtime,59.7,64,61,1,60,0.95,98.36,95.31,99.5,95.49,93.45,5.76,19.25,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 09:00:00,2026-07-01,9,Morning,Lemon Bar Soap,1.2,60.0,18.7,Machine Breakdown,41.3,72,44,1,43,3.03,97.73,61.11,68.83,88.78,59.72,4.54,20.44,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 10:00:00,2026-07-01,10,Morning,Lemon Bar Soap,0.96,60.0,3.3,No Downtime,56.7,58,51,3,48,4.95,94.12,87.93,94.5,93.69,83.33,5.11,17.16,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 10:00:00,2026-07-01,10,Morning,Rose Bar Soap,1.07,60.0,5.3,Quality Hold,54.7,64,47,5,42,9.79,89.36,73.44,91.17,80.3,65.42,4.37,16.78,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 10:00:00,2026-07-01,10,Morning,Lemon Bar Soap,1.2,60.0,25.3,Power Outage,34.7,72,38,1,37,1.74,97.37,52.78,57.83,91.26,51.39,3.4,19.18,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 11:00:00,2026-07-01,11,Morning,Lemon Bar Soap,0.96,60.0,8.7,Changeover/Setup,51.3,58,48,1,47,2.54,97.92,82.76,85.5,97.47,81.6,4.33,17.64,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 11:00:00,2026-07-01,11,Morning,Rose Bar Soap,1.07,60.0,19.2,Changeover/Setup,40.8,64,44,1,43,3.31,97.73,68.75,68.0,100.79,66.98,3.92,13.63,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 11:00:00,2026-07-01,11,Morning,Lemon Bar Soap,1.2,60.0,17.4,Quality Hold,42.6,72,51,4,47,7.31,92.16,70.83,71.0,99.77,65.28,5.31,21.92,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 12:00:00,2026-07-01,12,Morning,Lemon Bar Soap,0.96,60.0,22.0,Staff Shortage,38.0,58,33,1,32,2.85,96.97,56.9,63.33,90.46,55.55,3.36,12.32,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 12:00:00,2026-07-01,12,Morning,Rose Bar Soap,1.07,60.0,1.2,No Downtime,58.8,64,63,3,60,4.58,95.24,98.44,98.0,100.13,93.46,6.56,17.63,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 12:00:00,2026-07-01,12,Morning,Lemon Bar Soap,1.2,60.0,0.1,No Downtime,59.9,72,63,1,62,1.76,98.41,87.5,99.83,87.65,86.11,6.09,28.36,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 13:00:00,2026-07-01,13,Morning,Lemon Bar Soap,0.96,60.0,28.0,Power Outage,32.0,58,29,1,28,3.21,96.55,50.0,53.33,94.4,48.61,2.47,11.52,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 13:00:00,2026-07-01,13,Morning,Rose Bar Soap,1.07,60.0,2.0,No Downtime,58.0,64,59,2,57,3.87,96.61,92.19,96.67,95.07,88.79,6.18,17.41,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 13:00:00,2026-07-01,13,Morning,Lemon Bar Soap,1.2,60.0,24.9,Staff Shortage,35.1,72,35,1,34,1.61,97.14,48.61,58.5,83.1,47.22,3.81,18.01,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Lemon Bar Soap,0.96,60.0,23.1,Material Shortage,36.9,58,34,2,32,4.53,94.12,58.62,61.5,95.98,55.56,3.29,11.92,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Rose Bar Soap,1.07,60.0,1.1,No Downtime,58.9,64,52,2,50,3.56,96.15,81.25,98.17,82.51,77.88,4.83,20.05,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 14:00:00,2026-07-01,14,Afternoon,Lemon Bar Soap,1.2,60.0,2.5,No Downtime,57.5,72,67,1,66,1.43,98.51,93.06,95.83,97.1,91.66,6.18,31.15,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Lemon Bar Soap,0.96,60.0,41.0,Machine Breakdown,19.0,58,15,0,15,2.93,100.0,25.86,31.67,82.24,26.05,1.29,6.27,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Rose Bar Soap,1.07,60.0,2.3,No Downtime,57.7,64,56,1,55,1.43,98.21,87.5,96.17,90.7,85.66,5.94,19.76,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 15:00:00,2026-07-01,15,Afternoon,Lemon Bar Soap,1.2,60.0,12.0,Changeover/Setup,48.0,72,57,1,56,2.4,98.25,79.17,80.0,98.96,77.78,5.0,26.1,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Lemon Bar Soap,0.96,60.0,0.5,No Downtime,59.5,58,48,2,46,4.41,95.83,82.76,99.17,84.03,79.86,4.76,18.97,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Rose Bar Soap,1.07,60.0,15.5,Changeover/Setup,44.5,64,46,1,45,2.68,97.83,71.88,74.17,96.61,70.1,4.98,13.16,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 16:00:00,2026-07-01,16,Afternoon,Lemon Bar Soap,1.2,60.0,15.7,Machine Breakdown,44.3,72,50,2,48,3.41,96.0,69.44,73.83,94.06,66.67,4.88,25.34,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Lemon Bar Soap,0.96,60.0,44.0,Machine Breakdown,16.0,58,15,0,15,2.29,100.0,25.86,26.67,97.66,26.05,1.34,5.36,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Rose Bar Soap,1.07,60.0,1.7,No Downtime,58.3,64,61,2,59,2.71,96.72,95.31,97.17,97.79,91.91,5.63,17.87,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 17:00:00,2026-07-01,17,Afternoon,Lemon Bar Soap,1.2,60.0,13.2,Quality Hold,46.8,72,53,2,51,4.7,96.23,73.61,78.0,94.37,70.83,4.89,26.47,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Lemon Bar Soap,0.96,60.0,17.8,Power Outage,42.2,58,37,0,37,0.27,100.0,63.79,70.33,91.33,64.23,3.39,13.81,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Rose Bar Soap,1.07,60.0,5.6,Changeover/Setup,54.4,64,51,2,49,3.73,96.08,79.69,90.67,87.62,76.33,5.14,16.97,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 18:00:00,2026-07-01,18,Afternoon,Lemon Bar Soap,1.2,60.0,26.5,Preventive Maintenance,33.5,72,33,1,32,3.11,96.97,45.83,55.83,82.09,44.44,2.88,16.77,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Lemon Bar Soap,0.96,60.0,0.7,No Downtime,59.3,58,53,2,51,3.88,96.23,91.38,98.83,93.1,88.54,5.22,18.52,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Rose Bar Soap,1.07,60.0,13.3,Machine Breakdown,46.7,64,47,1,46,2.96,97.87,73.44,77.83,94.06,71.65,5.08,13.65,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 19:00:00,2026-07-01,19,Afternoon,Lemon Bar Soap,1.2,60.0,1.6,No Downtime,58.4,72,59,1,58,1.55,98.31,81.94,97.33,84.19,80.56,5.11,33.12,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Lemon Bar Soap,0.96,60.0,5.9,Power Outage,54.1,58,51,1,50,2.86,98.04,87.93,90.17,98.2,86.81,5.01,16.97,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Rose Bar Soap,1.07,60.0,6.2,Changeover/Setup,53.8,64,46,1,45,2.28,97.83,71.88,89.67,79.91,70.1,4.66,16.83,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 20:00:00,2026-07-01,20,Afternoon,Lemon Bar Soap,1.2,60.0,1.3,No Downtime,58.7,72,69,2,67,3.57,97.1,95.83,97.83,97.96,93.06,6.87,30.56,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Lemon Bar Soap,0.96,60.0,25.0,Power Outage,35.0,58,28,1,27,3.34,96.43,48.28,58.33,83.33,46.87,3.05,11.59,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Rose Bar Soap,1.07,60.0,3.9,No Downtime,56.1,64,55,3,52,5.73,94.55,85.94,93.5,91.63,81.0,5.73,17.96,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 21:00:00,2026-07-01,21,Afternoon,Lemon Bar Soap,1.2,60.0,1.6,No Downtime,58.4,72,65,2,63,3.01,96.92,90.28,97.33,92.75,87.49,5.57,31.19,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 22:00:00,2026-07-01,22,Night,Lemon Bar Soap,0.96,60.0,5.2,Quality Hold,54.8,58,47,2,45,4.16,95.74,81.03,91.33,89.34,78.12,4.77,19.1,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 22:00:00,2026-07-01,22,Night,Rose Bar Soap,1.07,60.0,3.8,No Downtime,56.2,64,50,2,48,3.43,96.0,78.12,93.67,83.15,74.77,5.28,16.02,3
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0054,Line-3,2026-07-01 22:00:00,2026-07-01,22,Night,Lemon Bar Soap,1.2,60.0,14.4,Changeover/Setup,45.6,72,47,2,45,4.31,95.74,65.28,76.0,85.89,62.5,5.0,25.41,1
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0052,Line-1,2026-07-01 23:00:00,2026-07-01,23,Night,Lemon Bar Soap,0.96,60.0,31.8,Machine Breakdown,28.2,58,24,1,23,3.83,95.83,41.38,47.0,88.65,39.93,2.51,9.82,2
PureGlow Soaps International (Fictional Dummy Company),Global Manufacturing Head - PureGlow Soaps,United States (North America),Canada,Vancouver,FCT018,Vancouver Soap Plant,LN0053,Line-2,2026-07-01 23:00:00,2026-07-01,23,Night,Rose Bar Soap,1.07,60.0,3.6,No Downtime,56.4,64,60,1,59,1.72,98.33,93.75,94.0,99.42,91.89,5.5,18.51,1
